madde_id,madde,on_taki
38149,kancıklık etmek,
38169,kandilin yağı tükenmek,
38195,kangren olmak,
38203,kanısında olmak,
38204,kanıya varmak,
38233,kani olmak,
38247,kanlı gömlek gizlenemez,
38248,kanlı yaş (veya yaşlar) dökmek,
38249,kanlısı olmak,
38252,kanlı bıçaklı olmak,
38280,kantara çekmek (veya vurmak),
38281,kantarın topunu kaçırmak,
38291,kantarlıyı savurmak,
38307,kanun çıkarmak,
38308,kanunu çiğnemek,
38319,kanuniyet kesbetmek,
38343,kabına sığmamak,
38346,kâbına varamamak (veya erememek veya yetişememek) ,
38348,kapak atmak,(bir şey) 
38349,kapağı atmak,
38362,kapalı geçmek,
38363,kapalı olmak,
38364,kapalı yetişmek,
38394,kırık plak gibi,
38395,kırığı olmak,
38397,kırığı olmak,
38412,kırılıp bükülmek,
38413,kırılıp dökülmek,
38427,kırış kırış olmak,
38439,kırk basmak,
38440,kırk bir (buçuk) kere maşallah!,
38441,kırk dereden su getirmek,
38442,kırk evin kedisi,
38443,"kırk gün günahkâr, bir gün tövbekâr",
38444,"kırk gün taban eti, bir gün av eti",
38445,kırk kapının ipini çekmek,
38446,kırk tarakta bezi olmak,
38447,"kırk yıl kıran olmuş, eceli gelen ölmüş",
38448,kırkı çıkmak,
38449,kırkı (veya kırkları) karışmak,
38450,kırkından sonra at olup da kuyruk mu sallayacak,
38451,kırkından sonra azanı teneşir paklar,
38452,kırkından sonra azmak,
38453,kırkından sonra saz çalmak,
38454,kırkından sonra saza başlayan kıyamette çalar,
38478,kırklara karışmak,
38490,kırlangıcın zararını biberciden sor,
38506,kırdığı koz (veya ceviz) kırkı (veya bini) aşmak,
38507,kırıp dökmek,
38508,kırıp geçirmek,
38509,kırıp sarmak,
38515,kırmızı dipli mumla davet etmek,
38523,kırmızı kart göstermek,
38524,kırmızı kart görmek,
38560,kısa günün kârı,
38561,kısa günün kârı az olur,
38562,kısa kes Aydın havası olsun,
38563,kısa kesmek,
38564,kısa tutmak,
38591,kısas etmek,
38607,kısıntı yapmak,
38623,kısıt altına almak,
38636,kıskacında olmak,
38642,kıskançlık etmek,
38653,kıskıvrak yakalamak,
38658,kısmet (veya kısmetini) beklemek,
38659,kısmet (veya kısmeti) çıkmak,
38660,kısmet gökten zembille inmez,
38661,"kısmet ise gelir Hint'ten Yemen'den, kısmet değilse ne gelir elden?",
38662,kısmet olmak,
38663,kısmeti açılmak,
38664,kısmeti ayağına (kadar) gelmek,
38665,kısmeti bağlanmak,
38666,kısmeti kapanmak,
38667,kısmeti kesilmek,
38668,kısmetinde ne varsa kaşığında o çıkar,
38669,kısmetine mâni olmak,
38670,kısmetini ayağıyla tepmek,
38671,kısmetini bağlamak,
38675,"kısmetsiz köpek, sabaha karşı uyuyakalır",
38684,kıstas almak (veya tutmak),
38690,kış basmak (veya bastırmak),
38691,"kış kışlığını, kuş kuşluğunu gösterir",
38692,kış yapmak,
38693,kışı geçirmek (veya çıkarmak),
38738,kıtır atmak,
38739,kıtıra almak,
38746,kıtır kıtır kesmek (veya doğramak) ,
38753,kıtlıktan çıkmış,
38754,kıtlıktan çıkmış gibi yemek,
38756,kıvamına (veya kıvama) gelmek,
38757,kıvamını bulmak,
38763,kıvanç duymak,
38812,kıvrım kıvrım kıvranmak,
38827,kıyak geçmek (veya çekmek veya yapmak),
38828,kıyak kaçmak,
38835,kıyamet gibi (veya kadar),
38836,kıyamet kopmak,
38837,kıyamet mi kopar?,
38838,kıyamete kadar,
38839,kıyamete kalmak,
38840,kıyametler koparmak,
38844,kıyas etmek (veya eylemek),
38845,kıyas kabul etmez,
38852,kıyaslama yapmak,
38862,kıyıya atmak,
38863,kıyıya çıkmak,
38864,kıyıya vurmak,
38869,kıyıcılık etmek,
38872,kıyıda köşede kalmak,
38897,kıymet vermek,(birine veya bir şeye) 
38898,kıymete binmek,
38899,kıymetini bilmek,(birinin veya bir şeyin) 
38916,kız almak,
38917,"kız beşikte (veya kundakta), çeyiz sandıkta",
38918,kız gibi,
38919,kız istemek,
38920,kız kaçırmak,
38921,kız vermek,
38922,kızı gönlüne bırakırsan ya davulcuya kaçar (veya varır) ya zurnacıya,
38923,kızı kısrağı,
38924,kızım sana söylüyorum (veya dedim) gelinim sen anla (veya işit),
38925,kızını (veya evladını) dövmeyen dizini döver,
38927,kızak yapmak,
38928,kızağa çekmek (veya almak),
38937,kızana gelmek,
38944,kızarıp bozarmak,
38971,kızılca kıyamet kopmak,
39022,kızıp durmak,
39033,kibarlık etmek,
39034,kibarlık taslamak,
39035,kibarlığı tutmak,
39040,kibrine dokunmak,
39041,kibrine yedirememek,
39048,kibrit çakmak,
39057,kifayet etmek,
39073,kilimci ile kör hacı,
39076,kilise direği gibi,
39078,kilit altına almak,
39079,kilit gibi olmak,
39080,kilit kürek altına almak,
39081,kilit kürek olmak,
39082,kilit vurmak,
39083,kilidi küreği olmamak,
39103,kilo almak,
39104,kilo vermek,
39115,kilometre yapmak,
39127,kim bilir,
39128,... kim ... kim,
39129,kim kime dum duma,
39130,kim oluyor?,
39131,kim vurduya gitmek,
39132,kime ne,
39133,kimi kimsesi olmamak,
39134,kimin arabasına binerse onun türküsünü çağırır,
39135,kimin nesi?,
39136,kimin tavuğuna kış demişiz,
39137,kiminle dans ettiğini biliyor musun?,
39140,"kimi köprü bulamaz geçmeye, kimi su bulamaz içmeye",
39141,"kimine hay hay, kimine vay vay",
39142,"kiminin parası, kiminin duası",
39150,"kimse bilmez, kim kazana kim yiye",
39151,kimse kendi memleketinde peygamber olmaz,
39152,kimse kimsenin çukurunu doldurmaz,
39153,kimse yoğurdum ekşi demez,
39154,kimseden kimseye hayır yok (veya gelmez),
39155,kimsenin ahı kimsede kalmaz,
39161,kimya olmak,
39171,muazzep etmek,
39172,muazzep olmak,
39175,mübah görmek (veya saymak),
39178,mübayaa etmek,
39182,mucip olmak,
39187,mucize göstermek,
39188,mucize kabîlinden,
39207,muğber olmak,
39210,muhabbet beslemek,
39211,muhabbet etmek,
39219,muhabere etmek,
39226,muhaceret etmek,
39229,muhacir gitmek,
39230,muhacir olmak,
39236,muhafaza altına almak,
39237,muhafaza etmek,
39246,muhakeme etmek,
39247,muhakeme yürütmek,
39253,muhalefet etmek,
39274,muhasara altına almak,
39275,muhasara etmek,
39278,muhasebesini yapmak,
39292,muhatap olmak,
39296,muhavere etmek,
39300,muhayyer bırakmak,
39312,muhit edinmek,
39318,muhtaç etmek,
39319,muhtaç olmak,
39351,mukabele etmek,
39352,mukabele okumak,
39353,mukabelede bulunmak,
39361,mukadder olmak,
39373,mukarrer bulunmak,
39381,mukavele yapmak,
39386,mukavemet etmek (veya göstermek),
39387,mukavemeti kırılmak,
39397,mukayese etmek,
39400,mukayyet olmak,
39408,muktedir olmak,
39416,mum dibine ışık vermez,
39417,mum etmek,
39418,mum gibi,
39419,mum kesilmek,
39420,mum olmak,
39421,mum tutturmak,(birine) 
39422,mum yakmak,
39423,mum yanmayınca pervane dönmez (veya yanmaz),
39424,mum yapıştırmak,
39425,muma döndürmek (veya çevirmek),
39426,mumla aramak,
39427,mumla aratmak,(bir şey başka bir şeyi) 
39451,mumya gibi,
39464,muntazır olmak,
39477,murakabe etmek,
39483,murat almak,
39484,murat etmek,
39485,murada (veya muradına) ermek,
39486,muradı gözünde kalmak,
39489,murdar gitmek,
39490,murdar etmek,
39491,murdar olmak,
39505,musallat etmek,
39506,musallat olmak,
39535,muzdarip etmek,
39539,muşamba gibi,
39543,muşmula gibi,
39560,istihdam etmek,(birini) 
39562,istihfaf etmek,
39568,istihkar etmek,
39570,istihlak etmek,
39572,istihraç etmek,
39574,istihsal etmek,
39576,istihza etmek,
39581,istikamet vermek,
39583,istikbal etmek,
39587,istikrah etmek,
39589,istikrar bulmak,
39595,istikraz etmek,
39598,istila etmek,
39602,istilzam etmek,
39604,istim üstünde olmak,
39605,istim arkadan gelsin,
39607,istimal etmek,
39612,istimdat etmek,
39614,istimlak etmek,
39618,istimzaç etmek,
39625,istinat etmek,
39629,istinga etmek,
39631,istinkâf etmek,
39633,istinsah etmek,
39635,istintaç etmek,
39637,istintak etmek,
39639,istirahat etmek,
39642,istirham etmek,
39643,istirhamda bulunmak,
39646,istiskal etmek,
39648,istismar etmek,
39652,istisna etmek,
39656,istişare etmek,
39662,istizah etmek (veya eylemek),
39664,istizan etmek (veya eylemek),
39666,istop etmek,
39673,isyan bayrağı (veya bayrağını) açmak (veya çekmek),
39674,isyan etmek,
39675,isyanları oynamak,
39681,iş açmak,
39682,iş almak,
39683,iş amana binince kavga uzamaz,
39684,iş anlatılıncaya kadar baş elden gider,
39685,iş ayağa düşmek,
39686,iş başa düşmek,
39687,iş bırakmak,
39688,"iş bilenin, kılıç kuşananın",
39689,iş bilmek,
39690,iş bitirmek,
39691,iş (birinde) bitmek,
39692,iş (birinden) bitmek,
39693,iş çatallanmak,
39694,iş çevirmek,
39695,iş çığırından çıkmak,
39696,iş çıkarmak,
39697,iş dayıya düştü,
39698,iş değil,
39699,iş düşmemek,
39700,iş edinmek,
39701,iş etmek,(birine) 
39702,iş görmek,
39703,iş göstermek,
39704,iş inada binmek,
39705,iş insanın aynasıdır,
39706,iş işlemek,
39707,iş işten geçmek,
39708,iş (birine) kalmak,
39709,iş karıştırmak,
39710,iş ki,
39711,iş mi?,
39712,iş ola,
39713,iş olacağına varır,
39714,iş olsun diye,
39715,iş sarpa sarmak,
39716,iş şirazesinden çıkmak,
39717,iş tutmak,
39718,iş vermek,
39719,iş yapmak,
39720,iş yok,
39721,işe almak,(birini) 
39722,işe bak!,
39723,işe girmek,
39724,işe karışmak,
39725,işe koşmak,
39726,işe yaramak,
39727,işi ahbaplığa dökmek,
39728,işi aksi gitmek,
39729,işi Allah'a kalmak,
39730,işi anlamak,
39731,işi azıtmak,
39732,işi başından aşmak (veya aşkın olmak),(birinin) 
39733,işi bitmek,
39734,işi bozmak,
39735,işi bozulmak,
39736,işi ciddiye almak,
39737,işi çıkmak,
39738,işi düşmek,
39739,işi ...-e dökmek,
39740,işi ...-e vurmak,
39741,işi ileri götürmek,
39742,"işi iş, kaşığı gümüş",
39743,işi iş olmak,
39744,işi kotarmak,
39745,işi ne?,
39746,işi olmak,
39747,işi pişirmek,
39748,işi rast gitmek,(birinin) 
39749,işi resmiyete dökmek,
39750,işi sağlama almak,
39751,işi savsaklamak,
39752,işi şakaya dökmek,
39753,işi tatlıya bağlamak,
39754,işi temizlemek,
39755,işi uzatmak,
39756,işi üç nalla bir ata kaldı,
39757,işi (bir şeye) vurmak,
39758,işi yokuşa sürmek (veya koşmak),
39759,işi yolunda (veya tıkırında) gitmek (veya olmak),
39760,işi yoluna koymak,
39761,işin alayında olmak,
39762,işin başı,
39763,işin doğrusu,
39764,işin fenası,
39765,işin garibi,
39766,işin içinde iş var,
39767,işin içinden çıkamamak,
39768,işin içinden çıkmak (veya sıyrılmak),
39769,işin kolayına kaçmak,
39770,işin kötüsü,
39771,işin kurdu,
39772,işin kurdu olmak,
39773,işin mi yok,
39774,işin ortasını bulmak,
39775,işin rengi değişmek,
39776,işin tuhafı,
39777,işin ucu birine dokunmak,
39778,işin üstesinden gelmek,
39779,"işin yoksa şahit ol, paran çoksa kefil ol",
39780,işinden olmak,
39781,işine bak!,
39782,işine gelmek,
39783,işine göre,
39784,işine hor bakan boynuna torba takar,
39785,işine koyulmak,
39786,işini bilmek,
39787,işini bitirmek,(birinin) 
39788,işini görmek,
39789,işini kış tut da yaz çıkarsa bahtına,
39790,işini uydurmak,
39791,işini yoluna koymak,
39792,işinin adamı,
39793,işler açılmak,
39794,işler arapsaçına dönmek,
39795,işler becermek,
39796,işten (bile) değil,
39797,işten el çektirmek,
39798,işten güçten vakit bulamamak,
39805,işaret etmek,
39806,işaret vermek,
39819,işbaşı yapmak,
39820,işbaşına gelmek,
39825,iş birliği yapmak (veya etmek),
39841,işgal etmek,
39848,işi gücü bırakmak,
39849,işten güçten kalmak,
39856,işgüzarlık etmek,
39871,işitmezliğe getirmek (veya işitmezlikten gelmek),
39877,işkâl etmek,
39880,işkembeden atmak (veya söylemek),
39881,işkembesini düşünmek,
39882,işkembesini şişirmek,
39891,işkence etmek (veya yapmak),
39892,işkenceye sokmak,
39900,işkilli büzük dingilder,
39901,işkilli olmak,
39911,işlem görmek,
39912,işleme koymak,
39918,işleyen demir pas tutmaz (veya ışıldar),
39948,işmar etmek (veya geçmek),
39951,işportaya düşmek,
39958,işsiz güçsüz kalmak,
39962,iştah açmak,
39963,iştah kapamak (veya kesmek),
39964,iştaha gelmek,
39965,iştah dişin dibindedir,
39966,iştahı açılmak,(birinin) 
39967,iştahı kabarmak,(birinin) 
39968,iştahı kapanmak (veya kesilmek),
39969,iştahı olmak,
39970,iştahı yerinde olmak,
39985,iştial etmek,
39987,iştigal etmek,
39992,iştira etmek,
39994,iştirak etmek,
39997,iştiyak duymak,
40005,it ağzını kemik tutar,
40006,it değmekle deniz pis olmaz,
40007,it derisinden post olmaz,
40008,it dişi domuz derisi,
40009,it gibi çalışmak,
40010,"it ite (buyurur), it de kuyruğuna",
40011,it izi at izine karışmak,
40012,it sürüsü kadar,
40013,"it ürür, kervan yürür",
40014,ite atsan yemez,
40015,"ite ot, ata et vermek",
40016,"iti an, taşı eline al (veya çomağı hazırla)",
40017,itin ahmağı baklavadan pay umar,
40018,it kağnı gölgesinde yürür de kendi gölgesi sanırmış,
40019,it ölüsü gibi,
40020,itle çuvala girilmez,
40021,"it sürü, para kazan",
40022,"it ulur, birbirini bulur",
40023,itle dalaşmaktan çalıyı dolaşmak yeğdir,
40024,iti ite kırdırmak,
40025,it iti ısırmaz,
40026,iti öldürene sürütürler,
40027,itin götüne (veya kıçına) sokmak,
40028,itin kuyruğunda,
40032,itaat etmek,
40037,itaatsizlik etmek,
40043,itap etmek,
40060,itfa etmek,
40066,ithaf etmek,
40070,ithal etmek,
40076,itham etmek,
40077,ithamda bulunmak,
40082,itibar etmek,
40083,itibar görmek,
40084,itibara almak,
40085,itibardan düşmek,
40086,itibarın sağ olsun,
40101,itidalini kaybetmek,
40102,itidalini muhafaza etmek,
40112,itila etmek,
40114,itilaf etmek,
40121,itimat etmek (veya beslemek),
40122,itimat telkin etmek,
40129,itina etmek,
40134,itiraf etmek,
40137,itiraz etmek,
40144,itişip kakışmak,
40148,itiyat etmek,
40150,itizar etmek,
40155,itlaf etmek,
40162,itmam etmek,
40169,ittifak etmek,
40171,ittihat etmek,
40175,ittihaz etmek,
40201,ivme kazanmak,
40203,"iven kız ere varmaz, varsa da baht bulmaz",
40207,iyesi olmak,
40212,iyi etmek,
40213,"iyi evlat babayı vezir, kötü evlat rezil eder",
40214,iyi gelmek,
40215,iyi gitmek,
40216,iyi gözle bakmamak,
40217,iyi hoş (ama),
40218,iyi insan sözünün üstüne gelir,
40219,iyi iş (doğrusu),
40220,iyi karşılamak,
40221,iyi ki,
40222,"iyi nasihat verilir, iyi ad verilmez",
40223,iyi olacak hastanın doktor (veya hekim) ayağına gelir,
40224,iyi olmak,
40225,iyi saatte olsunlar,
40226,iyi söylemek,(biri için) 
40227,iyisi mi,
40228,iyiye çekmek,
40229,"iyiye iyi, kötüye kötü demek",
40236,iyi gün dostu olmak,
40246,iyilik bilmek,
40247,iyilik eden iyilik bulur,
40248,"iyilik et denize at, balık bilmezse Halik bilir",
40249,iyilik etmek,
40250,iyilik görmek,
40251,iyilik iki baştan olur,
40252,"iyiliğe iyilik her kişinin kârı, kötülüğe iyilik er kişinin kârı",
40253,iyiliği dokunmak,
40277,iyot gibi ortaya (veya açığa) çıkmak,
40280,iz bırakmak,
40281,iz sürmek,
40282,izi belirsiz olmak,
40283,izi silinmek,
40284,izinden yürümek,
40285,izine basmak,(birinin) 
40286,izine dönmek,
40287,izine düşmek,
40288,izine uymak,
40289,izini düşürmek,(bir şeyin) 
40290,izini kaybetmek,
40292,izaç etmek,
40294,izanı yok,
40303,izafe etmek,
40311,izah etmek,
40313,izahat vermek,
40314,izahatta bulunmak,
40317,izale etmek,
40321,izam etmek,
40323,izaz etmek,
40332,izdivaç etmek,
40338,izhar etmek,
40340,izin almak,
40341,izin çıkmak,
40342,izin istemek,
40343,izin koparmak,
40344,izin vermek,
40345,izne çıkmak (veya ayrılmak),
40346,izninizle,
40348,izinli çıkmak,
40349,izinli saymak,
40359,izlenim (veya izlenimi) bırakmak (veya vermek),
40382,izole etmek,
40397,izzetinefsine dokunmak,
40398,izzetinefsine yedirememek,
40462,jest yapmak,
40464,jet gibi,
40467,jeton geç düşmek,
40472,jigolo tutmak,
40477,jilet atmak,
40478,jilet gibi,
40480,jimnastik yapmak,
40498,jurnal etmek,
40505,jübile yapmak,
40513,kabasını almak,
40521,kabadayılık etmek,
40522,kabadayılık taslamak,
40526,kabahat işlemek (veya etmek),
40527,kabahat samur kürk olsa kimse sırtına almaz,
40528,kabahati (birinde) bulmak (veya aramak),
40529,kabahati (birine veya bir şeye) yüklemek,
40534,kabak (birinin) başına (veya başında) patlamak,
40535,kabak çıkmak,
40536,kabak gibi,
40541,kabak çiçeği gibi açılmak,
40551,kabak tadı vermek,
40554,kabakulak olmak,
40570,kabalık etmek,
40605,kabız olmak,
40608,kabil değil,
40613,kabiliyetli çırak ustayı geçer,
40618,kabine çekilmek,
40619,kabine düşmek,
40622,kabir azabı çekmek,
40632,kabuk bağlamak (veya tutmak),
40633,kabuk gibi,
40634,kabuğu dışına çıkmak,
40635,kabuğuna çekilmek,
40636,kabuğunu çatlatmak (veya kırmak),
40649,kabuksuz yumurtlatmak,
40652,kabul etmek (veya eylemek),
40653,kabul görmek,
40662,kaburgaları çıkmak (veya sayılmak),
40664,kâbus basmak (veya çökmek),
40665,kâbus görmek,
40671,kaç baharın yoğurdunu yemek,
40672,kaç para eder?,
40673,kaç paralık (adam veya şey),
40674,kaç parça olayım!,
40675,kaç zamandır,
40677,kaçak güreşmek,
40683,kaçamak yapmak,
40720,kaçacak delik aramak,
40721,kaçan balık büyük olur,
40722,"kaçanı kovmazlar, yıkılanı vurmazlar",
40723,kaçanın anası ağlamamış,
40724,kaçmaktan kovalamaya vakit olmamak,
40730,kadastroya geçmek,
40742,kadeh kaldırmak,
40743,kadeh tokuşturmak,
40755,kademli olsun!,
40759,kader olmayınca kadir bilinmez,
40760,kadere boyun eğmek,
40762,kader birliği etmek,
40768,kadı anlatışa göre fetva verir,
40772,"kadının fendi, erkeği yendi",
40773,kadın olmak,
40774,kadının yüzünün karası erkeğin elinin kınası,
40802,mars etmek,
40803,mars olmak,
40805,marsık gibi,
40814,mart ayı dert ayı,
40815,mart çıkmadıkça dert çıkmaz,
40817,mart havası gibi,
40818,"mart içeri, pire dışarı",
40819,"mart kapıdan baktırır, kazma kürek yaktırır",
40821,martaval atmak (veya okumak),
40837,maruz bırakmak,
40838,maruz bulunmak (veya olmak),
40839,maruz kalmak,
40846,masaya yatırmak,
40849,masaj yapmak,
40854,masal gibi,
40855,masal okumak (veya anlatmak),
40857,masal âleminde yaşamak,
40875,maskara etmek,
40876,maskara olmak,
40877,maskarası olmak,
40878,maskarasını çıkarmak,
40879,maskaraya almak,
40880,maskaraya çevirmek,(birini) 
40889,maskesi düşmek,
40890,maskesini atmak,
40891,maskesini düşürmek (veya kaldırmak),
40913,masraf etmek,
40914,masraf görmek,
40915,masrafa girmek,
40916,masrafı çekmek,
40917,masraftan çıkmak,
40919,masraf kapısı açmak,
40933,mastor olmak,
40947,maşa gibi,
40948,maşa gibi kullanmak,(birini) 
40949,maşa kadar,
40950,maşa varken elini yakmak,
40951,maşası olmak,(birinin) 
40960,maşalık etmek,
40962,maşallahı var,
40972,mat etmek,
40973,mat olmak,
40987,matem tutmak,
41000,matiz olmak,
41013,matrak geçmek,
41014,matrağa almak,
41024,matuf olmak,
41028,maval okumak,
41032,mavi boncuk dağıtmak,
41042,maviş maviş bakmak,
41048,maya çalmak,
41049,mayasında olmak,
41066,mayasız yoğurt tutmaz,
41068,maydanoz olmak,
41073,mayın dökmek (veya döşemek),
